sampleID	Bucket	SampleNumber	SampleType	FLWC_Detail	FLWC_Age_Months	FLWC_Location	Sampler_Initials	Bulking_Material_Detail	Composting_Time_Point	Date	Season	Crate_Location	Temp_Top_Bucket_C	Temp_Bottom_Bucket_C	Average_Ambient_Temp	Wt_Bucket_Compost_Kg	Wt_Bucket_Kg	Wt_Compost_Kg	Observations_Outside_Bucket	Observations_Vent_Tube	Visible_Contents_Access_Port	Compost_Temp_C	Compost_Moisture_Percent	Sample_Weight_g	Observed_Sample_Color	Observed_Sample_Moisture	Observed_Sample_Contents	Observed_Sample_Smell	Observed_Sample_Organisms_YN	Organism_Type	Length_Observed_Organism_mm	Compost_pH	Notes_Comments	sample_uuid	Sequenced_16S	Sequenced_18S	Sequenced_ITS	Sequenced_Metagenome
S_f746db3b	6	8	Human Excrement Compost Pre-Roll				JM		1	2021-11-23	Fall	4	15	15	15	7.6	1.35	6.25		fine graind sawdust; dried liquid residue	fine grained sawdust; toilet paper	14		1.9					N			8.2	Sewer smell coming from bucket					
S_bf6bd3ed	6	9	Human Excrement Compost				JM		1	2021-11-23	Fall	4	16	15	15.5	7.6	1.35	6.25		fine grained sawdust; dried liquid residue	fine grained sawdust; toilet paper	13.3		2					N			8	Sewer smell coming from bucket		Y	Y		Y
S_0de88e67	6	10	Human Excrement Compost Pre-Roll				JM		2	2021-11-30	Fall	5	19	19	19	7.3	1.35	5.95	white larvae	fine grained sawdust; white larvae	feces; white larvae	13.5	100						N				Sewer smell coming from bucket					
S_625536aa	6	11	Human Excrement Compost				JM		2	2021-11-30	Fall	5	18	19	18.5	7.3	1.35	5.95		fine grained sawdust; white larvae	feces; white larvae	13.7	100						N						Y		Y	
S_092f5ddd	6	12	Human Excrement Compost Pre-Roll				JM		3	2021-12-07	Fall	6	15	15	15	7.3	1.35	5.95	white larvae	fine grained sawdust; dried liquid residue	feces; white larvae	12.3	100						N				Added 0.1 kg of pine shavings. Upon opening bucket Horrible putrid smell and extremely high number of white larvae. Bucket was 1/4 full					
S_46a4f254	6	13	Bulking Material				JM	Pine Shavings	3	2021-12-07	Fall																								Y			Y
S_80b17f00	6	14	Human Excrement Compost				JM		3	2021-12-07	Fall	6	15	15	15	7.3	1.35	5.95		fine grained sawdust; dried liquid residue	feces; white larvae; pine shavings	12.6							N						Y			Y
S_f9d278fd	6	15	Human Excrement Compost Pre-Roll				JM		4	2021-12-14	Fall	7	14.5	14	14.25	7.7	1.35	6.35	white larva	fine grained sawdust; dried liquid residue	feces; white larvae; pine shavings	12.5	98						N				Added 0.2 kg of pine shavings					
S_080c4b44	6	16	Bulking Material				JM	Pine Shavings	4	2021-12-14	Fall																								Y			Y
S_4b079575	6	17	Human Excrement Compost				JM		4	2021-12-14	Fall	7	14.5	15	14.75	7.9	1.35	6.55		fine grained sawdust; dried liquid residue	feces; white larvae; pine shavings	12.4		1.8					Y	white larvae	56	8	Putrid smell comibng from vent tube during rolling		Y		Y	
S_bdd67c0e	6	18	Human Excrement Compost Pre-Roll				JM		5	2021-12-21	Fall	8	11	10	10.5	7.9	1.35	6.55		fine grained sawdust; dried liquid residue	white larvae; pine shavings	11.5	100	2					N			8						
S_caf9ff4a	6	19	Human Excrement Compost				JM		5	2021-12-21	Fall	8	10.5	11	10.75	7.9	1.35	6.55		fine grained sawdust; dried liquid residue	pine shavings	10.5	83	2.1					Y	white larva	5	7.4	Rolling mixed pine shavings from the top and they were obviously visible from access port.		Y			Y
S_fe1d4b00	6	20	Human Excrement Compost Pre-Roll				JM		6	2021-12-28	Fall	9	9	10	9.5	7.9	1.35	6.55		fine grained sawdust; dried liquid residue	pine shavings	10.5	36	2					Y	white larvae	3	7	Soil moisture probe broken. Started taking access port images; bucket images; and vent tube deep					
S_027ff912	6	21	Human Excrement Compost				JM		6	2021-12-28	Fall	9	9	9	9	7.9	1.35	6.55		fine grained sawdust; dried liquid residue	feces; pine shavings	10.1	100						N			7			Y		Y	
S_953a4687	6	22	Human Excrement Compost Pre-Roll				JM		7	2022-01-04	Fall	10	13	12	12.5	7.8	1.35	6.45		pine shavings; dried residue	pine shavings	11.2	100	2					N			8	Soil moisture probe broken. Started taking access port images; bucket images; and vent tube deep					
S_0626d88a	6	23	Human Excrement Compost				JM		7	2022-01-04	Fall	10	12.5	10	11.25	7.8	1.35	6.45		pine shavings; dried residue	pine shavings feces; white larvae	11	100	2					N			8			Y			Y
S_0eb8e37c	6	24	Human Excrement Compost Pre-Roll				JM		8	2022-01-11	Fall	11	9	9	9	7.8	1.35	6.45		pine shavings; dried residue	pine shavings; white larvae	10.9	94	2.2					N			7.6	Sewer smell coming from bucket					
S_622e7332	6	25	Human Excrement Compost				JM		8	2022-01-11	Fall	11	10	10	10	7.8	1.35	6.45		pine shavings; dried residue	pine shavings	10.7	100	2.1					N			7.4			Y		Y	
S_d0bdb311	6	26	Human Excrement Compost Pre-Roll				JM		9	2022-01-19		12	11	10	10.5	7.8	1.35	6.45		pine shavings; dried residue	pine shavings	11	100	2.1					N			7						
S_9350f207	6	27	Human Excrement Compost				JM		9	2022-01-19		12	12	11	11.5	7.8	1.35	6.45		pine shavings; dried residue	pine shavings	10.9	100	2					N			7.3			Y			Y
S_2a8e7cc7	6	28	Human Excrement Compost Pre-Roll				JM		10	2022-01-25		13	10.5	10	10.25	7.8	1.35	6.45		pine shavings; dried residue	pine shavings; large air pocket	11.6	100	2					N			7.5						
S_b8f2e781	6	29	Bulking Material				JM	Pine Shavings	10	2022-01-25																									Y			Y
S_dc34113d	6	30	Human Excrement Compost				JM		10	2022-01-25		13	11.5	11	11.25	7.8	1.35	6.45		pine shavings; dried residue	pine shavings; feces	11.1	100	2					N			7.5	Putrid sewer smell coming from access port and vent tube; horrible smell when rolling; added 0.1 kg of pine shavings		Y		Y	
S_831c7c6f	6	31	Human Excrement Compost Pre-Roll				JM		11	2022-02-01		14	9.5	10	9.75	8	1.35	6.65		fine grained sawdust	pine shavings	10.7	100	2					N			7.5						
S_430c8c3c	6	32	Human Excrement Compost				JM		11	2022-02-01		14	10	10	10	8	1.35	6.65		fine grained sawdust	pine shavings	10.3	100	2					N			7.5			Y			Y
S_304842ea	6	33	Human Excrement Compost Pre-Roll				LM		12	2022-02-08		15	12	9	10.5	7.8	1.35	6.45		fine grained sawdust	pine shavings	9.5	90	2					N			7.7						
S_f034780c	6	34	Human Excrement Compost				LM		12	2022-02-08		15	10.5	9	9.75	7.8	1.35	6.45		fine grained sawdust	pine shavings	9.6	100	2					N			7.7			Y		Y	
S_ba2b3ddd	6	35	Human Excrement Compost Pre-Roll				JM		13	2022-02-15		16	12.5	11	11.75	7.8	1.35	6.45		dried brown residue	pine shavings	10.7	91	2					N			7	Putrid smell comibng from vent tube during rolling					
S_553d5856	6	36	Human Excrement Compost				JM		13	2022-02-15		16	11.5	11	11.25	7.8	1.35	6.45		dried brown residue	pine shavings	10.5	78	2					N			7.3			Y			Y
S_763e67aa	6	37	Human Excrement Compost Pre-Roll				LM		14	2022-02-22		17	8	8	8	7.8	1.35	6.45		dried brown residue	pine shavings	10.1	72	2					N			7.3	Sewer smell coming from bucket					
S_4881fa00	6	38	Human Excrement Compost				LM		14	2022-02-22		17	9	9	9	7.8	1.35	6.45		dried brown residue	pine shavings	9.1	55	2					N			7.5			Y		Y	
S_75bdd1bf	6	39	Human Excrement Compost Pre-Roll				TL		15	2022-03-01		18	12	11	11.5	7.7	1.35	6.35		feces; pine shavings	pine shavings	10.4	43	2					N			7.5	Sewer smell coming from bucket					
S_4b7c8fb7	6	40	Human Excrement Compost				TL		15	2022-03-01		18	11	11	11	7.7	1.35	6.35		feces; pine shavings	pine shavings	10.2	49	2					N			7.5			Y			Y
S_e4bbe20b	6	41	Human Excrement Compost Pre-Roll				TL		16	2022-03-08		19	8.5	9	8.75	7.7	1.35	6.35	3 small dead black flies	brown residue	pine shavings	9.5	53	2					N			7.5						
S_d37d02ab	6	42	Human Excrement Compost				TL		16	2022-03-08		19	7.5	8	7.75	7.7	1.35	6.35		brown residue	pine shavings	9	100	2					N			7.5			Y		Y	
S_d20c0b0b	6	43	Human Excrement Compost Pre-Roll				JY		17	2022-03-22		20	12	11	11.5	7.8	1.35	6.45		brown residue; pine shavings	pine shavings	10.7	56	2					N			7.5						
S_f97a8a9a	6	44	Human Excrement Compost				JY		17	2022-03-22		20	12	11	11.5	7.8	1.35	6.45		brown residue; pine shavings	pine shavings	10.8	54	2					N			7.5			Y			Y
S_2f8ffd17	6	45	Human Excrement Compost Pre-Roll				TL		18	2022-03-29		1	11	11	11	7.7	1.35	6.35	several small dead black flies	brown residue	pine shavings	12.6	100	2					N			7.5	Putrid smell comibng from vent tube during rolling					
S_8a97b27f	6	46	Human Excrement Compost				TL		18	2022-03-29		1	12	12	12	7.7	1.35	6.35		brown residue	pine shavings	12.1	100	2					N			7.5			Y	Y	Y	
S_daf2c128	6	47	Human Excrement Compost Pre-Roll				TL		19	2022-04-05		2	17	17	17	7.8	1.35	6.45	small dead flies	brown residue	pine shavings	13.9	76	2					N			7.5						
S_14f2c681	6	48	Human Excrement Compost				TL		19	2022-04-05		2	15	15	15	7.8	1.35	6.45		brown residue	pine shavings	14.6	100	2					N			7.5			Y			Y
S_642c2fcc	6	49	Human Excrement Compost Pre-Roll				TL		20	2022-04-12		3	17.5	17	17.25	7.7	1.35	6.35		brown residue	pine shavings	14.3	100	2					N			7						
S_41ca988f	6	50	Human Excrement Compost				TL		20	2022-04-12		3	14.5	15	14.75	7.7	1.35	6.35		brown residue	pine shavings	14.1	51	2					N			7.5			Y		Y	
S_63c5496b	6	51	Human Excrement Compost Pre-Roll				TL		21	2022-04-19		4	17	13	15	7.8	1.35	6.45		brown residue	pine shavings	13.3	100	2					N			7						
S_6888a544	6	52	Human Excrement Compost				TL		21	2022-04-19		4	16	15	15.5	7.8	1.35	6.45		brown residue	pine shavings	13.4	83	2					N			7			Y			Y
S_e3097a71	6	53	Human Excrement Compost Pre-Roll				TL		22	2022-04-26		5	16	17	16.5	7.7	1.35	6.35		brown residue	pine shavings	11.1		2					N			7						
S_fbee14e4	6	54	Human Excrement Compost				TL		22	2022-04-26		5	14	14	14	7.7	1.35	6.35		brown residue	pine shavings	11		2					N			7			Y		Y	
S_a3496197	6	55	Human Excrement Compost Pre-Roll				TL		23	2022-05-03		6	18.5	20	19.25	7.6	1.35	6.25		pine shavings	feces; pine shavings	13.2	95	2					N			7						
S_5c9a1978	6	56	Human Excrement Compost				TL		23	2022-05-03		6	15	15	15	7.6	1.35	6.25		pine shavings	feces; pine shavings	13.1	100	2					N			7			Y			Y
S_46444f8c	6	57	Human Excrement Compost Pre-Roll				ST		24	2022-05-10		7	21	19	20	7.7	1.35	6.35	Small dead flies	pine shavings	feces; pine shavings; air pocket	13	80	2					N			7						
S_0794bfe3	6	58	Human Excrement Compost				ST		24	2022-05-10		7	16	15	15.5	7.7	1.35	6.35		pine shavings	feces; pine shavings	12.5	82	2					N			7.5			Y		Y	
S_d60045b7	6	59	Human Excrement Compost Pre-Roll				LW		25	2022-05-17		8	16	16	16	7.6	1.35	6.25	small dead flies	pine shavings	feces; pine shavings	14.3	69	2					N			7.5						
S_b9aa13c6	6	60	Human Excrement Compost				LW		25	2022-05-17		8	17	16	16.5	7.6	1.35	6.25		pine shavings	feces; pine shavings	14.1	100	2					N			8			Y			Y
S_f33a1fff	6	61	Human Excrement Compost Pre-Roll				LW		26	2022-05-24		9	14	14	14	7.6	1.35	6.25		pine shavings	feces; pine shavings	12.8	100	2					N			7.5						
S_d7a1492d	6	62	Human Excrement Compost				LW		26	2022-05-24		9	14	14	14	7.6	1.35	6.25		pine shavings	feces; pine shavings	12.9	73	2					N			7.5			Y		Y	
S_af4c9dbb	6	63	Human Excrement Compost Pre-Roll				BG		27	2022-05-31		10	16	18	17	7.7	1.35	6.35	small dead flies	pineshavings	pine shavings; feces	12.8	74	2					N			6.5						
S_6f88e6b3	6	64	Human Excrement Compost				LW		27	2022-05-31		10	18	19	18.5	7.7	1.35	6.35		pineshavings	pine shavings; feces	12.6	46	2					N			6.5			Y			Y
S_e513de42	6	65	Human Excrement Compost Pre-Roll				LW		28	2022-06-07		11	21	22	21.5	7.6	1.35	6.25	live fly	pineshavings	pine shavings; feces	16.9	66	2					N			6.5						
S_e750b163	6	66	Human Excrement Compost				LW		28	2022-06-07		11	23	23	23	7.6	1.35	6.25	live fly	pineshavings	pine shavings; feces	17.1	51	2					N			6.5			Y		Y	
S_0e5fd297	6	67	Human Excrement Compost Pre-Roll				ST		29	2022-06-14		12	26.5	27	26.75	7.6	1.35	6.25		pine shavings	pine shavings; feces	15.5	100	2					N			6.5						
S_7f8a1361	6	68	Human Excrement Compost				ST		29	2022-06-14		12	21.5	21	21.25	7.6	1.35	6.25		pine shavings	pine shavings; feces	16	100	2					N			6.5			Y			Y
S_4006ecbb	6	69	Human Excrement Compost Pre-Roll				LW		30	2022-06-21		13	23.5	21	22.25	7.6	1.35	6.25		pine shavings	pine shavings; feces	15.4	32	2					N			5						
S_1bbbc1d6	6	70	Human Excrement Compost				LW		30	2022-06-21		13	23.5	21	22.25	7.6	1.35	6.25		pine shavings	pine shavings; feces; white fungus	15.2	33	2					N			5			Y		Y	
S_48fb1e02	6	71	Human Excrement Compost Pre-Roll				LW		31	2022-06-28		14	31.5	31	31.25	7.5	1.35	6.15		pine shavings	pine shavings; feces; white fungus; small live black flies	19.6	50	2					N			6						
S_5cadc5de	6	72	Human Excrement Compost				LW		31	2022-06-28		14	31.5	31	31.25	7.5	1.35	6.15		pine shavings	pine shavings; feces; small live black flies	19.9	56	2					Y	Small live black fly	too fast to measure	6			Y			Y
S_60887e1d	6	73	Human Excrement Compost Pre-Roll				JM		32			15																										
S_ce45fdfc	6	74	Human Excrement Compost				LW		32	2022-07-05		15	25	21	23	7.5	1.35	6.15		pine shavings; live black flies	pine shavings; feces; small live black flies	19.3	69	2					N			6.5			Y		Y	
S_0a8fe3d4	6	75	Human Excrement Compost Pre-Roll				JM		33			16																										
S_f40b7018	6	76	Human Excrement Compost				LW		33	2022-07-12		16	26	27	26.5	7.5	1.35	6.15		pine shavings; live black flies	pine shavings	18.7	41	2					Y	live black fly and larvae	1; 5	6.5			Y			Y
S_e1ffed5b	6	77	Human Excrement Compost				LW		34	2022-07-19		17	22	23	22.5	7.4	1.35	6.05		pine shavings; live black flies	pine shavings	20.9	86	2					N			6.5			Y		Y	
S_88b9476f	6	78	Human Excrement Compost				LW		35	2022-07-26		18	21	21	21	7.4	1.35	6.05	A small spider and fly tape residue	pine shavings; live black flies	pine shavings; small live black flies	18.6	58	2					N			6.5			Y	Y		Y
S_f72e2760	6	79	Human Excrement Compost				LW		36	2022-08-02		19	25	25	25	7.4	1.35	6.05	fly tape residue	pine shavings; live black flies	pine shavings; small live black flies	19.2	47	2					N			6.5			Y		Y	
S_1ec850ac	6	80	Human Excrement Compost				LW		37	2022-08-09		20	30	30	30	7.4	1.35	6.05	fly tape residue	pine shavings; live black flies	pine shavings	20.5	44	2					N			6.5			Y			Y
S_dd3daed3	6	81	Human Excrement Compost				JM		38	2022-08-16		1	21	20	20.5	7.4	1.35	6.05	fly tape residue	live black flies	pine shavings	17.3	100	2.1					N			6.5			Y		Y	
S_7b3c7f4a	6	82	Human Excrement Compost				LW		39	2022-08-23		2	29	28	28.5	7.4	1.35	6.05	fly tape residue	pine shavings	pine shavings	16.9	80	2					N			6.5			Y			Y
S_acf76ad0	6	83	Human Excrement Compost				JM		40	2022-08-30		3	23.5	23	23.25	7.4	1.35	6.05	fly tape residue	pine shavings	pine shavings	16.6	100	2					N			6.5			Y		Y	
S_d749dea4	6	84	Human Excrement Compost				AR		41	2022-09-06		4	20	19	19.5	7.3	1.35	5.95		pine shavings	pine shavings; feces	16.3	100	2					N			6.5			Y			Y
S_cec8e727	6	85	Human Excrement Compost				KVO		42	2022-09-13		5	20	21	20.5	7.3	1.35	5.95		pine shavings	pine shavings	16.3	100	2					N			6.5			Y		Y	
S_05a745de	6	86	Human Excrement Compost				KVO		43	2022-09-20		6	17.5	18	17.75	7.4	1.35	6.05		pine shavings	pine shavings	15.6	100	2					N			6.5			Y			Y
S_24bf88d4	6	87	Human Excrement Compost				KVO		44	2022-09-27		7	15.5	16	15.75	7.3	1.35	5.95		pine shavings; live black flies	pine shavings	15	100	2					N			6.5			Y		Y	
S_c6c9ad32	6	88	Human Excrement Compost				KVO		45	2022-10-04		8	14.5	15	14.75	7.5	1.35	6.15		pine shavings	pine shavings; feces	14.1	100	2.1					N			6.5			Y			Y
S_5f410521	6	89	Human Excrement Compost				AKW		46	2022-10-11		9	15	15	15	7.5	1.35	6.15		pine shavings	pine shavings		100	2					N			6.5			Y		Y	
S_9368f5fd	6	90	Human Excrement Compost				AKW		47	2022-10-18		10	15	15	15	7.3	1.35	5.95		pine shavings	pine shavings; feces	12.4	100	2					N			6.25			Y			Y
S_dc9c9560	6	91	Human Excrement Compost				AR		48	2022-10-25		11	18	18	18	7.2	1.35	5.85		pine shavings	pine shavings; feces	9.7	80	2					N			6.25			Y		Y	
S_6cac098b	6	92	Human Excrement Compost				KVO		49	2022-11-01		12	12	11	11.5	7.3	1.35	5.95		pine shavings	pine shavings	10.6	100	2					N			6.25			Y			Y
S_c99eec2c	6	93	Human Excrement Compost				AKW		50	2022-11-08		13	14	14	14	7.2	1.35	5.85		pine shavings	pine shavings	10.6	100	2					N			6.25			Y		Y	
S_6bf8ff8b	6	94	Human Excrement Compost				KVO		51	2022-11-15		14	12.5	12	12.25	7.2	1.35	5.85		pine shavings	pine shavings	11.9	24	2					N			6.25	Huge feces right at the entrance		Y			Y
S_25c117db	6	95	Human Excrement Compost				KVO		52	2022-11-22		15	12	12	12	7.2	1.35	5.85		pine shaving	pine shavings	8.9	100	2					N			6.25			Y	Y	Y	
S_edf4e585	6		Human Excrement Compost				PI			2023-08-03		15	21	20.5	20.75	6.8	1.35	5.45		pine shavings	pine shavings	18.1	100	2					N			7	Samples collected; DNA not extracted					
S_fb3a0ecb	7	1	Bulking Material				Participant	Fine Grained Sawdust		2021-10-30																									Y	Y		Y
S_6472ae16	7	2	Inside Toilet Pre Use				Participant			2021-10-30																									Y			Y
S_641221ac	7	3	Soil Nearby Toilet				Participant			2021-10-30																									Y			Y
S_0fc4a04a	7	4	Human Excrement				Participant			2021-10-31																									Y	Y		Y
S_ceff1902	7	5	Human Excrement				Participant			2021-11-08																									Y	Y		Y
S_906576cb	7	6	Human Excrement				Participant			2021-11-15																									Y	Y		Y
S_67e7da07	7	7	Bulking Material				Participant	Pine Shavings		2021-12-07																							Added 0.1 kg of pine shavings		Y			Y
S_53fa28b9	7	8	Human Excrement Compost Pre-Roll				JM		1	2021-11-23	Fall	2	15	15	15	4.8	1.35	3.45		small black flies; fine grained sawdust	feces; toilet paper	14.5							N				Horrible fecal-putrid smell					
S_19dbabd2	7	9	Human Excrement Compost				JM		1	2021-11-23	Fall	2	15	15	15	4.8	1.35	3.45		small black flies; fine grained sawdust	feces; fine grained sawdust; toilet paper	14.1		2					N			8			Y	Y		Y
S_5d9993cf	7	10	Human Excrement Compost Pre-Roll				JM		2	2021-11-30	Fall	4	19.5	20	19.75	4.8	1.35	3.45		white larvae; fine grained sawdust	feces; fine grained sawdust; toilet paper	16.7	53						N				Musty sewer smell when rolling					
S_ead32d98	7	11	Human Excrement Compost				JM		2	2021-11-30	Fall	4	19	19	19	4.8	1.35	3.45		fine grained sawdust; white larvae	fine grained sawdust; white larvae	15.4	86	1.9					Y	white larva	8	9.2			Y		Y	
S_bc39b974	7	12	Human Excrement Compost Pre-Roll				JM		3	2021-12-07	Fall	5	14.5	15	14.75	4.8	1.35	3.45		fine grained sawdust	fine grained sawdust; white larvae; air pocket	15.2		2.3					Y	white larvae; brown pupa	2	9.2	Added 0.4 kg of pine shavings					
S_61a5fc7d	7	13	Bulking Material				JM	Pine Shavings	3	2021-12-07	Fall																								Y			Y
S_374ea678	7	14	Human Excrement Compost				JM		3	2021-12-07	Fall	5	15	15	15	4.8	1.35	3.45		fine grained sawdust	pine shavings; fine grained sawdust	14.7		2					N			7			Y			Y
S_f066f6f3	7	15	Human Excrement Compost Pre-Roll				JM		4	2021-12-14	Fall	6	15.5	16	15.75	5.2	1.35	3.85		fine grained sawdust; large black flies	pine shavings; fine grained sawdust; brown pupae	14.3	83	2.3					Y	brown pupae; white larvae	5; 3	7	Added 0.3 kg of pine shavings					
S_48dff3fa	7	16	Bulking Material				JM	Pine Shavings	4	2021-12-14	Fall																								Y			Y
S_d176648e	7	17	Human Excrement Compost				JM		4	2021-12-14	Fall	6	15.5	16	15.75	5.5	1.35	4.15		fine grained sawdust; large black flies	pine shavings; fine grained sawdust; brown pupae	14.6	46	2.1					Y	brown pupae	5	7			Y		Y	
S_63260d50	7	18	Human Excrement Compost Pre-Roll				JM		5	2021-12-21	Fall	7	13	12	12.5	5.5	1.35	4.15		fine grained sawdust; large black flies	pine shavings; fine grained sawdust	12.8	70	2					Y	brown pupa; white larvae	7; 4	7.4						
S_888d7b9a	7	19	Human Excrement Compost				JM		5	2021-12-21	Fall	7	13	13	13	5.5	1.35	4.15		fine grained sawdust; large black flies	pine shavings; fine grained sawdust	12.1	52	2					Y	brown pupa	5	7.6			Y			Y
S_5e12782f	7	20	Human Excrement Compost Pre-Roll				JM		6	2021-12-28	Fall	8	9	9	9	5.4	1.35	4.05		fine grained sawdust; large black flies	pine shavings; fine grained sawdust; feces	11.4	74	2					Y	white larvae	3	7						
S_7cd3c631	7	21	Human Excrement Compost				JM		6	2021-12-28	Fall	8	9	9	9	5.4	1.35	4.05		fine grained sawdust; large black flies	pine shavings; fine grained sawdust	10.3	54	2.1					N			8			Y		Y	
S_b16fda6b	7	22	Human Excrement Compost Pre-Roll				JM		7	2022-01-04	Fall	9	18	10	14	5.4	1.35	4.05	small black flies	fine grained sawdust; small black flies; large black flies	feces; pine shavings	10.7	67	2					N			8						
S_01e3a7b5	7	23	Human Excrement Compost				JM		7	2022-01-04	Fall	9	12	10	11	5.4	1.35	4.05		fine grained sawdust; small black flies; large black flies	feces; pine shavings	10.6	59	2					N			8			Y			Y
S_1c04a544	7	24	Human Excrement Compost Pre-Roll				JM		8	2022-01-11	Fall	10	11	10	10.5	5.4	1.35	4.05		fine grained sawdust;  small black flies; large black flies	feces; pine shavings	10.5	89	2.1					Y	small black flies	8	7						
